index,label
1,Gesture
2,Gesture
3,NoGesture
4,Gesture
5,Gesture
6,Gesture
7,NoGesture
8,NoGesture
9,NoGesture
10,Gesture
11,Gesture
12,Gesture
13,Gesture
14,NoGesture
15,NoGesture
16,NoGesture
17,Gesture
18,NoGesture
19,NoGesture
20,NoGesture
21,NoGesture
22,NoGesture
23,NoGesture
24,NoGesture
25,NoGesture
26,Gesture
27,Gesture
28,Gesture
29,NoGesture
30,Gesture
31,Gesture
32,NoGesture
33,NoGesture
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,NoGesture
39,NoGesture
40,Gesture
41,NoGesture
42,NoGesture
43,NoGesture
44,NoGesture
45,Gesture
46,Gesture
47,NoGesture
48,NoGesture
49,NoGesture
50,NoGesture
51,Gesture
52,NoGesture
53,Gesture
54,Gesture
55,Gesture
56,Gesture
57,Gesture
58,Gesture
59,NoGesture
60,Gesture
61,Gesture
62,Gesture
63,NoGesture
64,NoGesture
65,NoGesture
66,NoGesture
67,NoGesture
68,NoGesture
69,Gesture
70,NoGesture
71,Gesture
72,Gesture
73,Gesture
74,Gesture
75,Gesture
76,Gesture
77,Gesture
78,Gesture
79,Gesture
80,Gesture
81,Gesture
82,Gesture
83,Gesture
84,Gesture
85,Gesture
86,Gesture
87,Gesture
88,Gesture
89,Gesture
90,Gesture
91,NoGesture
92,NoGesture
93,NoGesture
94,NoGesture
95,Gesture
96,Gesture
97,Gesture
98,Gesture
99,Gesture
100,NoGesture
101,Gesture
102,NoGesture
103,NoGesture
104,NoGesture
105,Gesture
106,Gesture
107,Gesture
108,Gesture
109,Gesture
110,Gesture
111,NoGesture
112,Gesture
113,NoGesture
114,Gesture
115,Gesture
116,Gesture
117,Gesture
118,Gesture
119,NoGesture
120,Gesture
121,Gesture
122,Gesture
123,Gesture
124,NoGesture
125,Gesture
126,Gesture
127,Gesture
128,Gesture
129,Gesture
130,Gesture
131,Gesture
132,Gesture
133,Gesture
134,NoGesture
135,NoGesture
136,NoGesture
137,NoGesture
138,NoGesture
139,NoGesture
140,NoGesture
141,Gesture
142,Gesture
143,Gesture
144,NoGesture
145,Gesture
146,NoGesture
147,NoGesture
