index,label
1,molding
2,indexing
3,indexing
4,representing
5,molding
6,emblematic
7,representing
8,indexing
9,indexing
10,indexing
11,representing
12,indexing
13,indexing
14,indexing
15,other
16,other
17,indexing
18,indexing
19,indexing
20,indexing
21,indexing
22,indexing
23,indexing
24,other
25,molding
26,emblematic
27,indexing
28,indexing
29,indexing
30,emblematic
31,indexing
32,indexing
33,indexing
34,indexing
35,indexing
36,indexing
37,indexing
38,indexing
39,indexing
40,indexing
41,other
42,indexing
43,indexing
44,indexing
45,indexing
46,indexing
47,indexing
48,indexing
49,indexing
50,indexing
51,emblematic
52,other
53,indexing
54,indexing
55,indexing
56,indexing
57,representing
58,emblematic
59,indexing
60,emblematic
61,indexing
62,representing
63,indexing
64,other
65,other
66,other
67,indexing
68,emblematic
69,indexing
70,indexing
71,indexing
72,indexing
73,indexing
74,indexing
75,emblematic
76,indexing
77,indexing
78,indexing
79,indexing
80,indexing
81,indexing
82,indexing
83,indexing
84,indexing
85,indexing
86,indexing
87,indexing
88,indexing
89,indexing
90,indexing
91,molding
92,other
93,molding
94,other
95,indexing
96,molding
97,molding
98,indexing
99,emblematic
100,other
101,representing
102,indexing
103,indexing
104,nogesture
105,indexing
106,emblematic
107,representing
108,indexing
109,indexing
110,indexing
111,emblematic
112,indexing
113,indexing
114,emblematic
115,emblematic
116,indexing
117,indexing
118,indexing
119,representing
120,molding
121,indexing
122,representing
123,molding
124,indexing
125,indexing
126,indexing
127,emblematic
128,emblematic
129,indexing
130,emblematic
131,indexing
132,indexing
133,indexing
134,molding
135,molding
136,molding
137,indexing
138,indexing
139,indexing
140,molding
141,indexing
142,emblematic
143,indexing
144,other
145,indexing
146,indexing
147,indexing
