index,label
1,NoGesture
2,NoGesture
3,NoGesture
4,NoGesture
5,NoGesture
6,NoGesture
7,Gesture
8,Gesture
9,NoGesture
10,NoGesture
11,Gesture
12,NoGesture
13,NoGesture
14,Gesture
15,NoGesture
16,NoGesture
17,NoGesture
18,Gesture
19,Gesture
20,NoGesture
21,NoGesture
22,NoGesture
23,NoGesture
24,NoGesture
25,Gesture
26,Gesture
27,Gesture
28,NoGesture
29,Gesture
30,NoGesture
31,NoGesture
32,NoGesture
33,NoGesture
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,NoGesture
39,NoGesture
40,Gesture
41,NoGesture
42,NoGesture
43,Gesture
44,NoGesture
45,NoGesture
46,NoGesture
47,NoGesture
48,Gesture
49,Gesture
50,NoGesture
51,NoGesture
52,NoGesture
53,NoGesture
54,NoGesture
55,NoGesture
56,Gesture
57,NoGesture
58,Gesture
59,NoGesture
60,NoGesture
61,Gesture
62,NoGesture
63,NoGesture
64,NoGesture
65,NoGesture
66,Gesture
67,NoGesture
68,NoGesture
69,Gesture
70,Gesture
71,NoGesture
72,NoGesture
73,NoGesture
74,NoGesture
75,Gesture
76,NoGesture
77,Gesture
78,Gesture
79,Gesture
80,NoGesture
81,Gesture
82,NoGesture
83,NoGesture
84,NoGesture
85,NoGesture
86,NoGesture
87,NoGesture
88,Gesture
89,NoGesture
90,NoGesture
91,Gesture
92,Gesture
93,NoGesture
94,Gesture
95,Gesture
96,NoGesture
97,NoGesture
98,NoGesture
99,Gesture
100,Gesture
101,NoGesture
102,NoGesture
103,NoGesture
104,Gesture
105,NoGesture
106,Gesture
107,NoGesture
108,NoGesture
109,NoGesture
110,Gesture
111,Gesture
112,NoGesture
113,Gesture
114,Gesture
115,NoGesture
116,NoGesture
117,NoGesture
118,Gesture
119,NoGesture
120,NoGesture
121,NoGesture
122,NoGesture
123,Gesture
124,Gesture
125,Gesture
126,Gesture
127,NoGesture
128,NoGesture
129,Gesture
130,NoGesture
131,NoGesture
132,Gesture
133,NoGesture
134,NoGesture
135,NoGesture
136,NoGesture
137,NoGesture
138,NoGesture
139,NoGesture
140,NoGesture
141,NoGesture
142,Gesture
143,NoGesture
144,NoGesture
145,Gesture
146,Gesture
147,NoGesture
148,NoGesture
149,NoGesture
150,NoGesture
151,NoGesture
152,NoGesture
153,NoGesture
154,Gesture
155,NoGesture
156,Gesture
157,NoGesture
158,NoGesture
159,NoGesture
160,NoGesture
161,NoGesture
162,NoGesture
163,Gesture
164,Gesture
165,NoGesture
166,NoGesture
167,Gesture
168,NoGesture
169,NoGesture
170,NoGesture
171,NoGesture
172,Gesture
173,NoGesture
174,Gesture
175,NoGesture
176,NoGesture
177,NoGesture
178,NoGesture
179,NoGesture
180,NoGesture
181,Gesture
182,Gesture
183,NoGesture
184,NoGesture
185,Gesture
186,NoGesture
187,NoGesture
188,NoGesture
189,NoGesture
190,NoGesture
191,Gesture
192,Gesture
193,Gesture
194,Gesture
195,Gesture
196,NoGesture
197,Gesture
198,NoGesture
199,NoGesture
200,NoGesture
201,Gesture
202,NoGesture
203,Gesture
204,Gesture
205,Gesture
206,NoGesture
207,NoGesture
208,NoGesture
209,NoGesture
210,Gesture
211,NoGesture
212,Gesture
213,Gesture
214,NoGesture
215,Gesture
216,Gesture
217,NoGesture
218,NoGesture
219,NoGesture
220,NoGesture
221,Gesture
222,NoGesture
223,NoGesture
224,Gesture
225,NoGesture
226,Gesture
227,Gesture
228,NoGesture
229,Gesture
230,NoGesture
231,NoGesture
232,Gesture
233,Gesture
234,NoGesture
235,NoGesture
236,Gesture
237,Gesture
238,NoGesture
239,Gesture
240,Gesture
241,NoGesture
242,NoGesture
243,NoGesture
244,Gesture
245,Gesture
246,NoGesture
247,Gesture
248,Gesture
249,Gesture
250,Gesture
251,NoGesture
252,Gesture
253,NoGesture
254,NoGesture
255,NoGesture
256,Gesture
