index,label
1,NoGesture
2,NoGesture
3,NoGesture
4,NoGesture
5,NoGesture
6,NoGesture
7,Gesture
8,Gesture
9,NoGesture
10,NoGesture
11,Gesture
12,NoGesture
13,NoGesture
14,Gesture
15,NoGesture
16,NoGesture
17,NoGesture
18,Gesture
19,Gesture
20,NoGesture
21,NoGesture
22,NoGesture
23,NoGesture
24,NoGesture
25,Gesture
26,Gesture
27,NoGesture
28,Gesture
29,NoGesture
30,NoGesture
31,NoGesture
32,NoGesture
33,NoGesture
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,NoGesture
39,NoGesture
40,Gesture
41,NoGesture
42,NoGesture
43,Gesture
44,NoGesture
45,NoGesture
46,NoGesture
47,NoGesture
48,NoGesture
49,Gesture
50,NoGesture
51,NoGesture
52,NoGesture
53,NoGesture
54,NoGesture
55,NoGesture
56,NoGesture
57,NoGesture
58,Gesture
59,Gesture
60,Gesture
61,Gesture
62,NoGesture
63,NoGesture
64,NoGesture
65,Gesture
66,Gesture
67,NoGesture
68,NoGesture
69,Gesture
70,Gesture
71,NoGesture
72,NoGesture
73,NoGesture
74,NoGesture
75,NoGesture
76,NoGesture
77,Gesture
78,Gesture
79,Gesture
80,Gesture
81,Gesture
82,NoGesture
83,NoGesture
84,NoGesture
85,NoGesture
86,NoGesture
87,NoGesture
88,Gesture
89,Gesture
90,NoGesture
91,NoGesture
92,NoGesture
93,NoGesture
94,Gesture
95,Gesture
96,Gesture
97,NoGesture
98,Gesture
99,NoGesture
100,Gesture
101,NoGesture
102,NoGesture
103,NoGesture
104,Gesture
105,NoGesture
106,Gesture
107,Gesture
108,Gesture
109,NoGesture
110,Gesture
111,Gesture
112,NoGesture
113,NoGesture
114,Gesture
115,NoGesture
116,NoGesture
117,NoGesture
118,NoGesture
119,NoGesture
120,Gesture
121,NoGesture
122,Gesture
123,Gesture
124,Gesture
125,Gesture
126,Gesture
127,NoGesture
128,Gesture
129,Gesture
130,NoGesture
131,NoGesture
132,NoGesture
133,NoGesture
134,NoGesture
135,NoGesture
136,NoGesture
137,NoGesture
138,Gesture
139,NoGesture
140,NoGesture
141,Gesture
142,Gesture
143,NoGesture
144,NoGesture
145,Gesture
146,NoGesture
147,NoGesture
148,NoGesture
149,NoGesture
150,NoGesture
151,NoGesture
152,NoGesture
153,NoGesture
154,Gesture
155,NoGesture
156,Gesture
157,NoGesture
158,NoGesture
159,Gesture
160,NoGesture
161,Gesture
162,Gesture
163,Gesture
164,Gesture
165,Gesture
166,NoGesture
167,Gesture
168,NoGesture
169,NoGesture
170,NoGesture
171,NoGesture
172,Gesture
173,NoGesture
174,Gesture
175,NoGesture
176,NoGesture
177,NoGesture
178,Gesture
179,NoGesture
180,NoGesture
181,Gesture
182,NoGesture
183,NoGesture
184,NoGesture
185,NoGesture
186,Gesture
187,NoGesture
188,Gesture
189,NoGesture
190,Gesture
191,Gesture
192,Gesture
193,Gesture
194,Gesture
195,Gesture
196,NoGesture
197,Gesture
198,NoGesture
199,Gesture
200,NoGesture
201,Gesture
202,Gesture
203,Gesture
204,NoGesture
205,NoGesture
206,Gesture
207,NoGesture
208,NoGesture
209,NoGesture
210,NoGesture
211,NoGesture
212,Gesture
213,NoGesture
214,NoGesture
215,Gesture
216,Gesture
217,NoGesture
218,NoGesture
219,NoGesture
220,NoGesture
221,Gesture
222,NoGesture
223,NoGesture
224,Gesture
225,NoGesture
226,Gesture
227,Gesture
228,NoGesture
229,Gesture
230,NoGesture
231,NoGesture
232,NoGesture
233,Gesture
234,NoGesture
235,NoGesture
236,Gesture
237,NoGesture
238,NoGesture
239,Gesture
240,Gesture
241,NoGesture
242,NoGesture
243,NoGesture
244,NoGesture
245,Gesture
246,NoGesture
247,Gesture
248,Gesture
249,NoGesture
250,Gesture
251,NoGesture
252,NoGesture
253,NoGesture
254,NoGesture
255,NoGesture
256,Gesture
