index,label
1,NoGesture
2,NoGesture
3,NoGesture
4,NoGesture
5,NoGesture
6,NoGesture
7,NoGesture
8,NoGesture
9,NoGesture
10,NoGesture
11,NoGesture
12,NoGesture
13,NoGesture
14,NoGesture
15,NoGesture
16,NoGesture
17,NoGesture
18,NoGesture
19,NoGesture
20,NoGesture
21,NoGesture
22,NoGesture
23,NoGesture
24,NoGesture
25,NoGesture
26,NoGesture
27,NoGesture
28,NoGesture
29,NoGesture
30,NoGesture
31,NoGesture
32,NoGesture
33,NoGesture
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,NoGesture
39,NoGesture
40,NoGesture
41,NoGesture
42,NoGesture
43,NoGesture
44,NoGesture
45,NoGesture
46,NoGesture
47,NoGesture
48,NoGesture
49,NoGesture
50,NoGesture
51,NoGesture
52,NoGesture
53,NoGesture
54,NoGesture
55,NoGesture
56,NoGesture
57,NoGesture
58,NoGesture
59,NoGesture
60,NoGesture
61,NoGesture
62,NoGesture
63,NoGesture
64,NoGesture
65,NoGesture
66,NoGesture
67,NoGesture
68,NoGesture
69,NoGesture
70,NoGesture
71,NoGesture
72,NoGesture
73,NoGesture
74,NoGesture
75,NoGesture
76,NoGesture
77,NoGesture
78,NoGesture
79,NoGesture
80,NoGesture
81,Gesture
82,NoGesture
83,NoGesture
84,NoGesture
85,NoGesture
86,NoGesture
87,NoGesture
88,NoGesture
89,NoGesture
90,NoGesture
91,NoGesture
92,NoGesture
93,NoGesture
94,NoGesture
95,NoGesture
96,NoGesture
97,NoGesture
98,NoGesture
99,NoGesture
100,NoGesture
101,NoGesture
102,NoGesture
103,NoGesture
104,NoGesture
105,NoGesture
106,NoGesture
107,NoGesture
108,NoGesture
109,NoGesture
110,NoGesture
111,NoGesture
112,NoGesture
113,NoGesture
114,NoGesture
115,NoGesture
116,NoGesture
117,NoGesture
118,NoGesture
119,NoGesture
120,NoGesture
121,NoGesture
122,NoGesture
123,NoGesture
124,Gesture
125,NoGesture
126,Gesture
127,NoGesture
128,NoGesture
129,NoGesture
130,NoGesture
131,NoGesture
132,NoGesture
133,NoGesture
134,NoGesture
135,NoGesture
136,NoGesture
137,NoGesture
138,NoGesture
139,NoGesture
140,NoGesture
141,NoGesture
142,NoGesture
143,NoGesture
144,NoGesture
145,NoGesture
146,NoGesture
147,NoGesture
148,NoGesture
149,NoGesture
150,NoGesture
151,NoGesture
152,NoGesture
153,NoGesture
154,NoGesture
155,NoGesture
156,NoGesture
157,NoGesture
158,NoGesture
159,NoGesture
160,NoGesture
161,NoGesture
162,NoGesture
163,NoGesture
164,NoGesture
165,NoGesture
166,NoGesture
167,NoGesture
168,NoGesture
169,NoGesture
170,NoGesture
171,NoGesture
172,NoGesture
173,NoGesture
174,NoGesture
175,NoGesture
176,NoGesture
177,NoGesture
178,NoGesture
179,NoGesture
180,NoGesture
181,NoGesture
182,NoGesture
183,NoGesture
184,NoGesture
185,NoGesture
186,NoGesture
187,NoGesture
188,NoGesture
189,NoGesture
190,NoGesture
191,NoGesture
192,NoGesture
193,NoGesture
194,NoGesture
195,NoGesture
196,NoGesture
197,NoGesture
198,NoGesture
199,NoGesture
200,NoGesture
201,NoGesture
202,NoGesture
203,NoGesture
204,NoGesture
205,NoGesture
206,NoGesture
207,NoGesture
208,NoGesture
209,NoGesture
210,NoGesture
211,NoGesture
212,NoGesture
213,NoGesture
214,NoGesture
215,NoGesture
216,NoGesture
217,NoGesture
218,NoGesture
219,NoGesture
220,NoGesture
221,NoGesture
222,NoGesture
223,NoGesture
224,NoGesture
225,NoGesture
226,NoGesture
227,Gesture
228,NoGesture
229,NoGesture
230,NoGesture
231,NoGesture
232,NoGesture
233,NoGesture
234,NoGesture
235,NoGesture
236,NoGesture
237,NoGesture
238,NoGesture
239,NoGesture
240,Gesture
241,NoGesture
242,NoGesture
243,NoGesture
244,NoGesture
245,NoGesture
246,NoGesture
247,NoGesture
248,NoGesture
249,NoGesture
250,NoGesture
251,NoGesture
252,NoGesture
253,NoGesture
254,NoGesture
255,NoGesture
256,NoGesture
