index,label
1,indexing
2,nogesture
3,nogesture
4,nogesture
5,nogesture
6,representing
7,nogesture
8,nogesture
9,indexing
10,nogesture
11,nogesture
12,nogesture
13,nogesture
14,nogesture
15,nogesture
16,nogesture
17,nogesture
18,nogesture
19,nogesture
20,other
21,nogesture
22,nogesture
23,nogesture
24,nogesture
25,nogesture
26,nogesture
27,nogesture
28,nogesture
29,nogesture
30,nogesture
31,nogesture
32,nogesture
33,nogesture
34,nogesture
35,nogesture
36,nogesture
37,nogesture
38,indexing
39,indexing
40,nogesture
41,nogesture
42,nogesture
43,other
44,nogesture
45,representing
46,nogesture
47,nogesture
48,representing
49,nogesture
50,nogesture
51,nogesture
52,representing
53,nogesture
54,nogesture
55,nogesture
56,indexing
57,indexing
58,indexing
59,nogesture
60,nogesture
61,nogesture
62,nogesture
63,nogesture
64,nogesture
65,nogesture
66,other
67,nogesture
68,indexing
69,indexing
70,nogesture
71,nogesture
72,nogesture
73,nogesture
74,nogesture
75,indexing
76,nogesture
77,nogesture
78,nogesture
79,nogesture
80,nogesture
81,nogesture
82,nogesture
83,nogesture
84,nogesture
85,nogesture
86,nogesture
87,nogesture
88,nogesture
89,nogesture
90,nogesture
91,nogesture
92,nogesture
93,nogesture
94,nogesture
95,nogesture
96,nogesture
97,nogesture
98,nogesture
99,nogesture
100,nogesture
101,nogesture
102,nogesture
103,indexing
104,nogesture
105,nogesture
106,nogesture
107,representing
108,representing
109,nogesture
110,nogesture
111,nogesture
112,nogesture
113,nogesture
114,representing
115,nogesture
116,nogesture
117,nogesture
118,representing
119,nogesture
120,indexing
121,nogesture
122,nogesture
123,nogesture
124,nogesture
125,nogesture
126,nogesture
127,nogesture
128,indexing
129,nogesture
130,other
131,nogesture
132,nogesture
133,nogesture
134,nogesture
135,indexing
136,nogesture
137,nogesture
138,indexing
139,other
140,nogesture
141,nogesture
142,nogesture
143,nogesture
144,nogesture
145,nogesture
146,nogesture
147,nogesture
148,nogesture
149,nogesture
150,nogesture
151,nogesture
152,nogesture
153,nogesture
154,indexing
155,nogesture
156,other
157,nogesture
158,nogesture
159,nogesture
160,nogesture
161,nogesture
162,nogesture
163,nogesture
164,indexing
165,indexing
166,nogesture
167,other
168,nogesture
169,nogesture
170,nogesture
171,indexing
172,other
173,indexing
174,nogesture
175,nogesture
176,indexing
177,representing
178,emblematic
179,nogesture
180,nogesture
181,indexing
182,representing
183,representing
184,indexing
185,indexing
186,indexing
187,indexing
188,representing
189,other
190,nogesture
191,nogesture
192,nogesture
193,nogesture
194,nogesture
195,nogesture
196,nogesture
197,nogesture
198,nogesture
199,emblematic
200,nogesture
201,representing
202,representing
203,representing
204,molding
205,nogesture
206,nogesture
207,nogesture
208,nogesture
209,nogesture
210,nogesture
211,nogesture
212,nogesture
213,nogesture
214,nogesture
215,other
216,other
217,other
218,other
219,other
220,nogesture
221,indexing
222,nogesture
223,nogesture
224,nogesture
225,indexing
226,nogesture
227,nogesture
228,nogesture
229,nogesture
230,nogesture
231,nogesture
232,nogesture
233,nogesture
234,nogesture
235,nogesture
236,nogesture
237,nogesture
238,nogesture
239,nogesture
240,nogesture
241,nogesture
242,nogesture
243,nogesture
244,nogesture
245,nogesture
246,nogesture
247,nogesture
248,nogesture
249,nogesture
250,nogesture
251,nogesture
252,nogesture
253,nogesture
254,nogesture
255,nogesture
256,nogesture
257,nogesture
258,nogesture
259,nogesture
260,nogesture
261,representing
262,indexing
263,nogesture
264,nogesture
265,nogesture
266,nogesture
267,nogesture
268,nogesture
269,nogesture
270,nogesture
271,nogesture
272,nogesture
273,nogesture
274,nogesture
275,nogesture
276,nogesture
277,nogesture
278,nogesture
279,nogesture
280,nogesture
281,nogesture
282,nogesture
283,nogesture
284,nogesture
285,nogesture
286,nogesture
287,nogesture
288,indexing
289,nogesture
290,nogesture
291,nogesture
292,nogesture
293,nogesture
294,nogesture
295,nogesture
296,nogesture
297,nogesture
298,representing
299,representing
300,nogesture
301,other
302,nogesture
303,other
304,nogesture
305,other
306,other
307,other
308,other
309,other
310,nogesture
311,nogesture
312,nogesture
313,nogesture
314,nogesture
