index,label
1,NoGesture
2,NoGesture
3,NoGesture
4,NoGesture
5,NoGesture
6,NoGesture
7,NoGesture
8,NoGesture
9,NoGesture
10,NoGesture
11,NoGesture
12,NoGesture
13,NoGesture
14,NoGesture
15,NoGesture
16,NoGesture
17,Gesture
18,NoGesture
19,NoGesture
20,Gesture
21,NoGesture
22,NoGesture
23,Gesture
24,NoGesture
25,NoGesture
26,NoGesture
27,NoGesture
28,NoGesture
29,NoGesture
30,NoGesture
31,NoGesture
32,NoGesture
33,NoGesture
34,NoGesture
35,Gesture
36,NoGesture
37,NoGesture
38,NoGesture
39,Gesture
40,NoGesture
41,NoGesture
42,NoGesture
