index,label
1,NoGesture
2,NoGesture
3,NoGesture
4,NoGesture
5,Gesture
6,NoGesture
7,Gesture
8,Gesture
9,NoGesture
10,NoGesture
11,Gesture
12,Gesture
13,NoGesture
14,Gesture
15,Gesture
16,NoGesture
17,Gesture
18,Gesture
19,Gesture
20,NoGesture
21,Gesture
22,NoGesture
23,NoGesture
24,Gesture
25,Gesture
26,Gesture
27,Gesture
28,Gesture
29,Gesture
30,Gesture
31,NoGesture
32,Gesture
33,Gesture
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,Gesture
39,Gesture
40,Gesture
41,NoGesture
42,NoGesture
43,Gesture
44,NoGesture
45,Gesture
46,Gesture
47,Gesture
48,Gesture
49,Gesture
50,NoGesture
51,NoGesture
52,NoGesture
53,NoGesture
54,NoGesture
55,Gesture
56,Gesture
57,Gesture
58,Gesture
59,Gesture
60,Gesture
61,Gesture
62,Gesture
63,NoGesture
64,NoGesture
65,Gesture
66,Gesture
67,NoGesture
68,NoGesture
69,Gesture
70,Gesture
71,Gesture
72,NoGesture
73,Gesture
74,Gesture
75,Gesture
76,NoGesture
77,Gesture
78,Gesture
79,Gesture
80,Gesture
81,Gesture
82,NoGesture
83,NoGesture
84,Gesture
85,NoGesture
86,NoGesture
87,NoGesture
88,Gesture
89,Gesture
90,Gesture
91,Gesture
92,Gesture
93,NoGesture
94,Gesture
95,Gesture
96,Gesture
97,Gesture
98,Gesture
99,Gesture
100,Gesture
101,Gesture
102,NoGesture
103,Gesture
104,Gesture
105,NoGesture
106,Gesture
107,Gesture
108,Gesture
109,NoGesture
110,Gesture
111,Gesture
112,NoGesture
113,Gesture
114,Gesture
115,Gesture
116,Gesture
117,Gesture
118,Gesture
119,Gesture
120,Gesture
121,NoGesture
122,Gesture
123,Gesture
124,Gesture
125,Gesture
126,Gesture
127,NoGesture
128,Gesture
129,Gesture
130,NoGesture
131,NoGesture
132,Gesture
133,Gesture
134,NoGesture
135,Gesture
136,NoGesture
137,NoGesture
138,Gesture
139,NoGesture
140,NoGesture
141,Gesture
142,Gesture
143,Gesture
144,Gesture
145,Gesture
146,NoGesture
147,Gesture
148,NoGesture
149,NoGesture
150,NoGesture
151,NoGesture
152,NoGesture
153,NoGesture
154,Gesture
155,Gesture
156,Gesture
157,Gesture
158,NoGesture
159,Gesture
160,Gesture
161,Gesture
162,Gesture
163,Gesture
164,Gesture
165,Gesture
166,NoGesture
167,Gesture
168,NoGesture
169,NoGesture
170,Gesture
171,NoGesture
172,Gesture
173,NoGesture
174,Gesture
175,Gesture
176,Gesture
177,NoGesture
178,Gesture
179,NoGesture
180,Gesture
181,Gesture
182,Gesture
183,Gesture
184,NoGesture
185,Gesture
186,Gesture
187,Gesture
188,Gesture
189,NoGesture
190,Gesture
191,Gesture
192,Gesture
193,Gesture
194,Gesture
195,Gesture
196,Gesture
197,Gesture
198,NoGesture
199,Gesture
200,Gesture
201,Gesture
202,Gesture
203,Gesture
204,NoGesture
205,Gesture
206,Gesture
207,Gesture
208,Gesture
209,Gesture
210,Gesture
211,NoGesture
212,Gesture
213,Gesture
214,Gesture
215,Gesture
216,Gesture
217,Gesture
218,Gesture
219,NoGesture
220,NoGesture
221,Gesture
222,Gesture
223,Gesture
224,Gesture
225,Gesture
226,Gesture
227,Gesture
228,NoGesture
229,Gesture
230,Gesture
231,Gesture
232,Gesture
233,Gesture
234,Gesture
235,Gesture
236,Gesture
237,NoGesture
238,Gesture
239,Gesture
240,Gesture
241,NoGesture
242,NoGesture
243,Gesture
244,NoGesture
245,Gesture
246,Gesture
247,Gesture
248,Gesture
249,Gesture
250,Gesture
251,NoGesture
252,NoGesture
253,NoGesture
254,Gesture
255,NoGesture
256,Gesture
