index,label
0,emblematic
1,indexing
2,emblematic
3,emblematic
4,emblematic
5,indexing
6,emblematic
7,indexing
8,indexing
9,indexing
10,representing
11,emblematic
12,indexing
13,emblematic
14,indexing
15,emblematic
16,representing
17,emblematic
18,emblematic
19,indexing
20,indexing
21,emblematic
22,emblematic
23,indexing
24,emblematic
25,indexing
26,indexing
27,indexing
28,indexing
29,indexing
30,indexing
31,indexing
32,indexing
33,indexing
34,indexing
35,indexing
36,indexing
37,indexing
38,indexing
39,indexing
40,indexing
41,emblematic
42,emblematic
43,representing
44,representing
45,emblematic
46,emblematic
47,indexing
48,indexing
49,indexing
50,emblematic
51,emblematic
52,emblematic
53,indexing
54,emblematic
55,representing
56,representing
57,emblematic
58,indexing
59,emblematic
60,molding
61,indexing
62,indexing
63,indexing
64,emblematic
65,emblematic
66,representing
67,emblematic
68,indexing
69,indexing
70,representing
71,indexing
72,emblematic
