index,label
0,indexing
1,indexing
2,indexing
3,indexing
4,indexing
5,indexing
6,molding
7,molding
8,indexing
9,indexing
10,indexing
11,indexing
12,indexing
13,indexing
14,indexing
15,indexing
16,indexing
17,indexing
18,indexing
19,indexing
20,indexing
21,molding
22,indexing
23,indexing
24,indexing
25,indexing
26,indexing
27,indexing
28,indexing
29,indexing
30,indexing
31,indexing
32,indexing
33,indexing
34,indexing
35,indexing
36,molding
37,molding
38,indexing
39,indexing
40,indexing
41,indexing
42,molding
43,indexing
44,indexing
45,indexing
46,indexing
47,molding
48,molding
49,indexing
50,indexing
51,indexing
52,indexing
53,indexing
54,indexing
55,indexing
56,indexing
57,molding
58,indexing
59,indexing
60,indexing
61,molding
62,indexing
63,indexing
64,indexing
65,indexing
66,indexing
67,molding
68,indexing
69,indexing
70,indexing
71,indexing
72,indexing
73,indexing
74,indexing
75,indexing
76,indexing
77,indexing
78,indexing
79,indexing
80,indexing
81,indexing
82,indexing
83,indexing
84,indexing
85,indexing
86,indexing
87,indexing
88,indexing
89,indexing
90,indexing
91,indexing
92,indexing
93,indexing
94,molding
95,indexing
96,indexing
97,molding
98,molding
99,indexing
100,indexing
101,molding
102,indexing
103,indexing
104,indexing
105,indexing
106,indexing
107,indexing
108,indexing
109,indexing
110,indexing
111,indexing
112,molding
113,indexing
114,indexing
115,molding
116,indexing
117,indexing
118,indexing
119,indexing
120,indexing
121,indexing
122,indexing
123,indexing
124,indexing
125,indexing
126,indexing
127,indexing
128,indexing
129,indexing
130,indexing
131,indexing
132,indexing
133,indexing
134,indexing
135,indexing
136,molding
137,indexing
138,indexing
139,indexing
140,indexing
141,indexing
142,indexing
143,indexing
144,indexing
145,molding
146,indexing
147,indexing
148,indexing
149,indexing
150,indexing
151,indexing
152,indexing
153,molding
154,indexing
155,indexing
156,molding
157,indexing
158,indexing
159,indexing
160,indexing
161,indexing
162,molding
163,molding
164,indexing
165,indexing
166,indexing
167,indexing
168,indexing
169,indexing
170,indexing
171,indexing
172,indexing
173,indexing
174,molding
175,indexing
176,indexing
177,indexing
178,indexing
179,indexing
180,indexing
181,indexing
182,indexing
183,indexing
184,molding
185,indexing
186,indexing
187,indexing
188,indexing
189,indexing
190,indexing
191,indexing
192,indexing
193,indexing
194,indexing
195,indexing
196,indexing
197,indexing
198,indexing
199,indexing
200,indexing
201,indexing
202,indexing
203,indexing
204,indexing
205,molding
206,indexing
207,indexing
208,indexing
209,indexing
210,indexing
211,indexing
212,indexing
213,indexing
214,indexing
215,molding
216,indexing
217,indexing
218,indexing
219,indexing
220,indexing
221,indexing
222,molding
223,indexing
224,indexing
225,indexing
226,indexing
227,indexing
228,indexing
229,indexing
230,indexing
231,indexing
232,molding
233,indexing
234,indexing
235,indexing
236,indexing
237,indexing
238,molding
239,molding
240,indexing
241,indexing
242,indexing
243,indexing
244,indexing
245,indexing
246,indexing
247,indexing
248,indexing
249,molding
250,indexing
251,indexing
252,indexing
253,indexing
254,indexing
255,indexing
