index,label
0,molding
1,beat
2,indexing
3,NoGesture
4,NoGesture
5,NoGesture
6,NoGesture
7,NoGesture
8,NoGesture
9,NoGesture
10,NoGesture
11,NoGesture
12,NoGesture
13,other
14,NoGesture
15,NoGesture
16,NoGesture
17,NoGesture
18,NoGesture
19,NoGesture
20,NoGesture
21,NoGesture
22,indexing
23,indexing
24,indexing
25,indexing
26,indexing
27,NoGesture
28,indexing
29,NoGesture
30,NoGesture
31,NoGesture
32,NoGesture
33,indexing
34,NoGesture
35,NoGesture
36,NoGesture
37,NoGesture
38,NoGesture
39,NoGesture
40,NoGesture
41,NoGesture
42,NoGesture
43,NoGesture
44,NoGesture
45,indexing
46,indexing
47,NoGesture
48,indexing
49,indexing
50,NoGesture
51,NoGesture
52,other
53,indexing
54,indexing
55,NoGesture
56,NoGesture
57,NoGesture
58,indexing
59,NoGesture
60,NoGesture
61,NoGesture
62,NoGesture
63,NoGesture
64,NoGesture
65,NoGesture
66,NoGesture
67,NoGesture
68,NoGesture
69,NoGesture
70,NoGesture
71,NoGesture
72,NoGesture
73,NoGesture
74,NoGesture
75,NoGesture
76,indexing
77,NoGesture
78,NoGesture
79,NoGesture
80,NoGesture
81,NoGesture
82,indexing
83,molding
84,other
85,other
86,indexing
87,other
88,other
89,indexing
90,emblematic
91,indexing
92,representing
93,indexing
94,indexing
95,molding
96,other
97,indexing
98,indexing
99,other
100,emblematic
101,indexing
102,indexing
103,indexing
104,other
105,other
106,other
107,other
108,other
109,molding
110,molding
111,other
112,beat
113,indexing
114,indexing
115,molding
116,other
117,other
118,other
119,molding
120,beat
121,indexing
122,other
123,other
124,other
125,indexing
126,representing
127,molding
128,molding
129,other
130,representing
131,other
132,representing
133,representing
134,other
135,representing
136,representing
137,indexing
138,drawing
139,drawing
140,molding
141,indexing
142,molding
143,indexing
144,other
145,other
146,representing
147,representing
148,molding
149,molding
150,molding
151,indexing
152,emblematic
153,indexing
154,other
155,other
156,representing
