frame,time,label
0,0.3333333333333333,NoGesture
1,0.3666666666666666,NoGesture
2,0.4,NoGesture
3,0.4333333333333333,NoGesture
4,0.4666666666666667,NoGesture
5,0.5,NoGesture
6,0.5333333333333333,NoGesture
7,0.5666666666666667,NoGesture
8,0.6,NoGesture
9,0.6333333333333333,NoGesture
10,0.6666666666666666,NoGesture
11,0.7,NoGesture
12,0.7333333333333333,NoGesture
13,0.7666666666666667,NoGesture
14,0.8,NoGesture
15,0.8333333333333334,NoGesture
16,0.8666666666666667,NoGesture
17,0.9,NoGesture
18,0.9333333333333332,NoGesture
19,0.9666666666666668,NoGesture
20,1.0,NoGesture
21,1.0333333333333334,NoGesture
22,1.0666666666666669,NoGesture
23,1.1,NoGesture
24,1.1333333333333333,NoGesture
25,1.1666666666666667,NoGesture
26,1.2,NoGesture
27,1.2333333333333334,NoGesture
28,1.2666666666666666,NoGesture
29,1.3,NoGesture
30,1.3333333333333333,NoGesture
31,1.3666666666666667,NoGesture
32,1.4,NoGesture
33,1.4333333333333331,NoGesture
34,1.4666666666666666,NoGesture
35,1.5,NoGesture
36,1.5333333333333334,NoGesture
37,1.5666666666666669,NoGesture
38,1.6,NoGesture
39,1.6333333333333333,NoGesture
40,1.6666666666666667,NoGesture
41,1.7,NoGesture
42,1.7333333333333334,NoGesture
43,1.7666666666666666,NoGesture
44,1.8,NoGesture
45,1.8666666666666667,NoGesture
46,1.9,NoGesture
47,1.9333333333333331,NoGesture
48,1.9666666666666663,NoGesture
49,2.0,NoGesture
50,2.033333333333333,NoGesture
51,2.066666666666667,NoGesture
52,2.1,NoGesture
53,2.1333333333333333,NoGesture
54,2.1666666666666665,NoGesture
55,2.2,NoGesture
56,2.2333333333333334,NoGesture
57,2.2666666666666666,NoGesture
58,2.3,NoGesture
59,2.3333333333333335,NoGesture
60,2.3666666666666667,NoGesture
61,2.4,NoGesture
62,2.433333333333333,NoGesture
63,2.466666666666667,NoGesture
64,2.5,NoGesture
65,2.533333333333333,NoGesture
66,2.566666666666667,NoGesture
67,2.6,NoGesture
68,2.6333333333333333,NoGesture
69,2.6666666666666665,NoGesture
70,2.7,NoGesture
71,2.7333333333333334,NoGesture
72,2.7666666666666666,NoGesture
73,2.8,NoGesture
74,2.8333333333333335,NoGesture
75,2.8666666666666667,NoGesture
76,2.9,NoGesture
77,2.933333333333333,NoGesture
78,2.966666666666667,NoGesture
79,3.0,NoGesture
80,3.033333333333333,NoGesture
81,3.066666666666667,NoGesture
82,3.1,NoGesture
83,3.1333333333333333,NoGesture
84,3.1666666666666665,NoGesture
85,3.2,NoGesture
86,3.2333333333333334,NoGesture
87,3.2666666666666666,NoGesture
88,3.3,NoGesture
89,3.3333333333333335,NoGesture
90,3.3666666666666667,NoGesture
91,3.4,NoGesture
92,3.433333333333333,NoGesture
93,3.466666666666667,NoGesture
94,3.5,NoGesture
95,3.533333333333333,NoGesture
96,3.566666666666667,NoGesture
97,3.6,NoGesture
98,3.6333333333333337,NoGesture
99,3.6666666666666665,NoGesture
100,3.7,NoGesture
101,3.7333333333333334,NoGesture
102,3.7666666666666666,NoGesture
103,3.8,NoGesture
104,3.8333333333333335,NoGesture
105,3.8666666666666663,NoGesture
106,3.9,NoGesture
107,3.933333333333333,NoGesture
108,3.966666666666667,NoGesture
109,4.0,NoGesture
110,4.033333333333333,NoGesture
111,4.066666666666666,NoGesture
112,4.1,NoGesture
113,4.133333333333334,NoGesture
114,4.166666666666667,NoGesture
115,4.2,NoGesture
116,4.233333333333333,NoGesture
117,4.266666666666667,NoGesture
118,4.3,NoGesture
119,4.333333333333333,NoGesture
120,4.366666666666666,NoGesture
121,4.4,NoGesture
122,4.433333333333334,NoGesture
123,4.466666666666667,NoGesture
124,4.5,NoGesture
125,4.533333333333333,NoGesture
126,4.566666666666666,NoGesture
127,4.6,NoGesture
128,4.633333333333334,NoGesture
129,4.666666666666667,NoGesture
130,4.7,NoGesture
131,4.733333333333333,NoGesture
132,4.766666666666667,NoGesture
133,4.8,NoGesture
134,4.833333333333333,NoGesture
135,4.866666666666666,NoGesture
136,4.9,NoGesture
137,4.933333333333334,NoGesture
138,4.966666666666667,NoGesture
139,5.0,NoGesture
140,5.033333333333333,NoGesture
141,5.066666666666666,NoGesture
142,5.1,NoGesture
143,5.133333333333334,NoGesture
144,5.166666666666667,NoGesture
145,5.2,NoGesture
146,5.233333333333333,NoGesture
147,5.266666666666667,NoGesture
148,5.3,NoGesture
149,5.333333333333333,NoGesture
150,5.366666666666666,NoGesture
151,5.4,NoGesture
152,5.433333333333334,NoGesture
153,5.466666666666667,NoGesture
154,5.5,NoGesture
155,5.533333333333333,NoGesture
156,5.566666666666666,NoGesture
157,5.6,NoGesture
158,5.633333333333334,NoGesture
159,5.7,NoGesture
160,5.733333333333333,NoGesture
161,5.766666666666667,NoGesture
162,5.8,NoGesture
163,5.833333333333333,NoGesture
164,5.866666666666666,NoGesture
165,5.9,NoGesture
166,5.933333333333334,NoGesture
167,5.966666666666667,NoGesture
168,6.0,NoGesture
169,6.033333333333333,NoGesture
170,6.066666666666666,NoGesture
171,6.1,NoGesture
172,6.133333333333334,NoGesture
173,6.166666666666667,NoGesture
