frame,time,label
0,3.7083333333333335,NoGesture
1,3.75,NoGesture
2,3.7916666666666665,NoGesture
3,3.8333333333333335,NoGesture
4,3.875,NoGesture
5,3.9166666666666665,NoGesture
6,3.9583333333333335,NoGesture
7,4.0,NoGesture
8,4.041666666666667,NoGesture
9,4.083333333333333,NoGesture
10,4.125,NoGesture
11,4.166666666666667,NoGesture
12,4.208333333333333,NoGesture
13,4.291666666666667,NoGesture
14,4.333333333333333,NoGesture
15,4.375,NoGesture
16,4.458333333333333,NoGesture
17,4.5,NoGesture
18,4.541666666666667,NoGesture
19,4.583333333333333,NoGesture
20,4.625,NoGesture
21,4.666666666666667,NoGesture
22,4.708333333333333,NoGesture
23,4.75,NoGesture
24,4.791666666666667,NoGesture
25,4.916666666666667,NoGesture
26,4.958333333333333,NoGesture
27,5.0,NoGesture
28,5.166666666666667,NoGesture
29,5.25,NoGesture
30,5.333333333333333,NoGesture
31,5.541666666666667,NoGesture
32,5.583333333333333,NoGesture
33,5.625,NoGesture
34,5.666666666666667,NoGesture
35,5.75,NoGesture
36,5.791666666666667,NoGesture
37,5.833333333333333,NoGesture
38,5.875,NoGesture
39,6.041666666666667,NoGesture
40,6.083333333333333,NoGesture
41,12.25,NoGesture
42,12.291666666666666,NoGesture
43,12.333333333333334,NoGesture
44,12.375,NoGesture
45,12.416666666666666,NoGesture
46,12.458333333333334,NoGesture
47,12.5,NoGesture
48,12.541666666666666,NoGesture
49,12.583333333333334,NoGesture
50,12.625,NoGesture
51,12.666666666666666,NoGesture
52,12.708333333333334,Gesture
53,12.75,Gesture
54,12.791666666666666,Gesture
55,12.833333333333334,Gesture
56,12.875,Gesture
57,12.916666666666666,Gesture
58,12.958333333333334,Gesture
59,13.0,Gesture
60,13.041666666666666,Gesture
61,13.083333333333334,Gesture
62,13.125,Gesture
63,13.166666666666666,Gesture
64,13.208333333333334,Gesture
65,13.25,Gesture
66,13.291666666666666,Gesture
67,13.333333333333334,Gesture
