index,label
0,indexing
1,nogesture
2,nogesture
3,nogesture
4,nogesture
5,representing
6,representing
7,nogesture
8,indexing
9,nogesture
10,other
11,NoGesture
12,nogesture
13,nogesture
14,nogesture
15,nogesture
16,nogesture
17,nogesture
18,nogesture
19,other
20,other
21,nogesture
22,nogesture
23,nogesture
24,nogesture
25,indexing
26,indexing
27,nogesture
28,other
29,indexing
30,other
31,other
32,other
33,nogesture
34,other
35,other
36,indexing
37,indexing
38,representing
39,nogesture
40,nogesture
41,other
42,other
43,other
44,representing
45,nogesture
46,nogesture
47,representing
48,nogesture
49,nogesture
50,other
51,representing
52,nogesture
53,nogesture
54,nogesture
55,representing
56,indexing
57,indexing
58,nogesture
59,nogesture
60,nogesture
61,nogesture
62,nogesture
63,nogesture
64,nogesture
65,other
66,nogesture
67,indexing
68,indexing
69,nogesture
70,nogesture
71,nogesture
72,nogesture
73,other
74,indexing
75,other
76,nogesture
77,nogesture
78,nogesture
79,nogesture
80,nogesture
81,nogesture
82,nogesture
83,nogesture
84,nogesture
85,indexing
86,nogesture
87,indexing
88,nogesture
89,nogesture
90,nogesture
91,nogesture
92,nogesture
93,indexing
94,nogesture
95,nogesture
96,nogesture
97,nogesture
98,nogesture
99,nogesture
100,nogesture
101,nogesture
102,indexing
103,nogesture
104,nogesture
105,indexing
106,representing
107,representing
108,indexing
109,nogesture
110,nogesture
111,nogesture
112,nogesture
113,representing
114,nogesture
115,other
116,nogesture
117,representing
118,indexing
119,indexing
120,nogesture
121,nogesture
122,nogesture
123,nogesture
124,other
125,other
126,nogesture
127,indexing
128,nogesture
129,nogesture
130,nogesture
131,nogesture
132,nogesture
133,indexing
134,indexing
135,other
136,nogesture
137,indexing
138,other
139,nogesture
140,nogesture
141,other
142,NoGesture
143,nogesture
144,nogesture
145,nogesture
146,nogesture
147,nogesture
148,nogesture
149,nogesture
150,nogesture
151,nogesture
152,nogesture
153,indexing
154,indexing
155,other
156,other
157,nogesture
158,nogesture
159,nogesture
160,nogesture
161,nogesture
162,nogesture
163,indexing
164,indexing
165,nogesture
166,other
167,nogesture
168,nogesture
169,other
170,representing
171,other
172,indexing
173,nogesture
174,nogesture
175,indexing
176,representing
177,representing
178,nogesture
179,nogesture
180,representing
181,representing
182,representing
183,representing
184,indexing
185,indexing
186,indexing
187,representing
188,representing
189,other
190,other
191,nogesture
192,nogesture
193,nogesture
194,nogesture
195,nogesture
196,nogesture
197,nogesture
198,emblematic
199,nogesture
200,representing
201,representing
202,representing
203,representing
204,nogesture
205,nogesture
206,nogesture
207,indexing
208,nogesture
209,nogesture
210,nogesture
211,other
212,nogesture
213,nogesture
214,other
215,other
216,other
217,other
218,other
219,other
220,indexing
221,other
222,nogesture
223,indexing
224,indexing
225,nogesture
226,nogesture
227,nogesture
228,nogesture
229,nogesture
230,nogesture
231,NoGesture
232,nogesture
233,nogesture
234,nogesture
235,nogesture
236,nogesture
237,nogesture
238,nogesture
239,nogesture
240,nogesture
241,other
242,nogesture
243,nogesture
244,nogesture
245,nogesture
246,nogesture
247,nogesture
248,nogesture
249,nogesture
250,nogesture
251,nogesture
252,nogesture
253,nogesture
254,nogesture
255,nogesture
256,nogesture
257,nogesture
258,nogesture
259,nogesture
260,representing
261,representing
262,nogesture
263,other
264,nogesture
265,nogesture
266,indexing
267,nogesture
268,nogesture
269,nogesture
270,nogesture
271,nogesture
272,nogesture
273,nogesture
274,nogesture
275,nogesture
276,nogesture
277,nogesture
278,nogesture
279,nogesture
280,nogesture
281,nogesture
282,nogesture
283,nogesture
284,nogesture
285,nogesture
286,nogesture
287,nogesture
288,nogesture
289,NoGesture
290,nogesture
291,nogesture
292,nogesture
293,nogesture
294,nogesture
295,nogesture
296,nogesture
297,representing
298,representing
299,other
300,other
301,other
302,other
303,other
304,molding
305,other
306,other
307,other
308,other
309,other
310,nogesture
311,nogesture
312,nogesture
313,other
314,other
315,other
316,other
317,nogesture
318,nogesture
319,other
320,nogesture
321,other
322,indexing
323,nogesture
324,nogesture
