index,label
0,representing
1,indexing
2,indexing
3,representing
4,emblematic
5,indexing
6,other
7,nogesture
8,nogesture
9,nogesture
10,nogesture
11,drawing
12,nogesture
13,indexing
14,molding
15,other
16,nogesture
17,indexing
18,indexing
19,emblematic
20,indexing
21,molding
22,indexing
23,indexing
24,nogesture
25,nogesture
26,nogesture
27,molding
28,other
29,other
30,nogesture
31,nogesture
32,other
33,other
34,other
35,other
36,other
37,other
38,other
39,nogesture
40,representing
41,indexing
42,nogesture
43,indexing
44,nogesture
45,molding
46,nogesture
47,nogesture
48,indexing
49,indexing
50,indexing
51,molding
52,molding
53,indexing
54,indexing
55,indexing
56,indexing
57,representing
58,indexing
59,molding
60,indexing
61,nogesture
62,nogesture
63,nogesture
64,nogesture
65,emblematic
66,molding
67,indexing
68,indexing
69,nogesture
70,other
71,nogesture
72,nogesture
73,indexing
74,indexing
75,indexing
76,indexing
77,indexing
78,indexing
79,indexing
80,molding
81,nogesture
82,indexing
83,molding
84,drawing
85,nogesture
86,indexing
87,nogesture
88,nogesture
89,indexing
90,nogesture
91,indexing
92,nogesture
93,indexing
94,nogesture
95,nogesture
96,other
97,indexing
98,nogesture
99,indexing
100,emblematic
101,nogesture
102,nogesture
103,molding
104,indexing
105,indexing
106,representing
107,indexing
108,indexing
109,indexing
110,indexing
111,molding
112,indexing
113,indexing
114,indexing
115,indexing
116,representing
117,representing
118,indexing
119,molding
120,representing
121,indexing
122,nogesture
123,nogesture
124,nogesture
125,representing
126,indexing
127,representing
128,emblematic
129,representing
130,emblematic
131,emblematic
132,emblematic
133,nogesture
134,other
135,nogesture
136,nogesture
137,nogesture
138,indexing
139,nogesture
140,other
141,emblematic
142,molding
143,indexing
144,nogesture
145,molding
146,nogesture
